"Date","open SPY Price in USD","high SPY Price in USD","low SPY Price in USD","close SPY Price in USD","SPY Volume","Days to cover 3m (on loan)","Days to cover 2w (on loan)","Utilization","Cost To Borrow","On Loan","FreeFloat On Loan","On Loan - Avg. Age (d)","On Loan - Number of Loans","Exchange Reported SI","Estimated Short Interest","Estimated SI % of FF","Days to cover 3m (estimated SI)","Days to cover 2w (estimated SI)","Security Lending Volume","Dividends","hidden"
"20-Jun-16",208.82,209.61,207.75,207.85,82789603
"21-Jun-16",208.3,208.92,207.78,208.44,72461663
"22-Jun-16",208.65,209.5,207.93,208.1,95560471
"23-Jun-16",209.81,210.87,209.27,210.81,102731356
"24-Jun-16",203.63,210.8463,202.72,203.13,333444397
"27-Jun-16",201.59,201.6,198.65,199.6,248988660
"28-Jun-16",201.48,203.23,201.12,203.1997,159382399
"29-Jun-16",204.84,206.93,204.72,206.66,137328614
"30-Jun-16",207.21,209.54,206.56,209.475,165021948
"01-Jul-16",209.36,210.49,209.29,209.9208,106055333
"05-Jul-16",208.95,209.08,207.71,208.41,109803713
"06-Jul-16",207.83,209.8,207.06,209.66,96021491
"07-Jul-16",209.87,210.6495,208.63,209.526,85593827
"08-Jul-16",211.05,212.94,210.7785,212.65,133970972
"11-Jul-16",213.19,214.07,212.95,213.4,73633937
"12-Jul-16",214.53,215.3,213.4308,214.95,101275629
"13-Jul-16",215.44,215.45,214.35,214.92,87324129
"14-Jul-16",216.4,216.67,215.66,216.12,91230870
"15-Jul-16",216.78,217.0125,215.308,215.83,107155401
"18-Jul-16",215.97,216.6,215.67,216.4092,58725918
"19-Jul-16",215.92,216.23,215.63,216.19,54345728
"20-Jul-16",216.75,217.37,216.24,217.085,58159457
"21-Jul-16",216.96,217.22,215.75,216.265,67777310
"22-Jul-16",216.41,217.3,216.1,217.24,62787477
"25-Jul-16",217,217.06,215.97,216.65,55873147
"26-Jul-16",216.53,217.17,215.76,216.75,70080493
"27-Jul-16",217.19,217.27,215.62,216.52,84083893
"28-Jul-16",216.29,217.11,215.75,216.77,65035718
